file_id	md5	size	urls	sample_id
216b55a2f235085126ee6210d61a5a5f	cc2beae4aaf65505a871d88c45c4bbc2	689171	fasp://aspera2.ihmpdcc.org/ibd/transcriptome/host/analysis/CSM5FZ1O.tsv	7cfd74d6803ea319683df75644d41e09
e85a36182291e14f07e89efdce448d76	f2cc3f87399676d6a51db207bd402f53	1304997	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/ESM5MEBU_HILIC_pos.tsv	1419f08f554e0c93f3b62fe90c6bd105
cad5930efe6763b64b3ccf1cd6c7e019	bf71440197e255e1cb10d0f6edb58336	40169	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM79H5W_ecs.tsv	cad5930efe6763b64b3ccf1cd6c7a6be
e85a36182291e14f07e89efdceb7b069	5729030df102b011bda5e37b1d05e898	1298581	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/PSMA269I_HILIC_pos.tsv	e85a36182291e14f07e89efdceb76c23
56bda9b020293b4b1d65e1eb252721dd	ae82e3474eb523ae5c782360706fc516	41963	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4PS.tsv	1419f08f554e0c93f3b62fe90caf2d46
cad5930efe6763b64b3ccf1cd6d4c6e6	2b410d8252746acde3ad83e3fb2b6b95	2245338	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM79HF9_1pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df7564429e24d
d39c1941c8f6e8b0f6ead5d7f705d50e	0f245890994180ec9460f662f136e274	99918730	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/ESM5MEA7_P_genefamilies.tsv	d39c1941c8f6e8b0f6ead5d7f705b0de
cad5930efe6763b64b3ccf1cd6e1b4d7	59ff75a2fd5ceba2d2876521ea92e4d2	2247229	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSM6XBQY_1pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df756446a792c
56bda9b020293b4b1d65e1eb253c185d	e461d03fcc8e3b1f1139aa44e4d40707	41976	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2JZ.tsv	7cfd74d6803ea319683df7564414cfa4
d39c1941c8f6e8b0f6ead5d7f7453142	ef26ff11cfc84d9afaf8a32e0532f745	147662	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5MCUC_P_normalize_by_copy_number.tsv	cad5930efe6763b64b3ccf1cd6710c63
d39c1941c8f6e8b0f6ead5d7f73b714b	ebe3ca451beb8c67473e5bdca5796364	27541	fasp://aspera2.ihmpdcc.org/ibd/metatranscriptome/microbiome/analysis/MSM5FZ9X_P_pathabundance.tsv	cad5930efe6763b64b3ccf1cd6bd6d14
cad5930efe6763b64b3ccf1cd6a8c895	f7839b8115b9137c105efee0ffc198e9	2245712	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM7J4I3_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c99e059
d39c1941c8f6e8b0f6ead5d7f73397b3	249dfd21fd431628a047f157522e369d	38540	fasp://aspera2.ihmpdcc.org/ibd/metatranscriptome/microbiome/analysis/CSM5MCVV_P_pathcoverage.tsv	cad5930efe6763b64b3ccf1cd66b25cf
d39c1941c8f6e8b0f6ead5d7f71ae871	1befce1e49c43fe2f40fafb319144b82	100461196	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7CZ2X_P_genefamilies.tsv	cad5930efe6763b64b3ccf1cd6b6eab6
e85a36182291e14f07e89efdce3e76a8	5305715eee1f36cc56d6de91a80b3fd4	1303642	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM9X1YV_HILIC_pos.tsv	1419f08f554e0c93f3b62fe90c64454b
cad5930efe6763b64b3ccf1cd6ec04a6	051e89aa17afa74655f26558dc630270	378272	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSM7J15U_2pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df75644922a2c
e85a36182291e14f07e89efdce586231	1c384caec7f3152e19a0d9495ec169e9	865581	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSM6XRVO_HILIC_neg.tsv	1419f08f554e0c93f3b62fe90c8effa5
cad5930efe6763b64b3ccf1cd6d419e7	ffb7968f85df09c0d5166be7e46683f0	95164	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM9VZLP_kos.tsv	7cfd74d6803ea319683df756442cbc50
d39c1941c8f6e8b0f6ead5d7f73066bd	89a66d3d6c3115c5f8315ced6d59727b	130883	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J13Y_P_taxonomic_profile.tsv	7cfd74d6803ea319683df75644708f40
cad5930efe6763b64b3ccf1cd6afe2c8	1fdef437a86325e2681c3a29ec70062e	40173	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7J4KK_ecs.tsv	1419f08f554e0c93f3b62fe90cbc0090
cad5930efe6763b64b3ccf1cd6c2f301	102cb138d75cf04e9b0844fe18bc8c7b	1055894	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM5LLIS_1pep_1p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6c29678
cad5930efe6763b64b3ccf1cd68ca7b1	6b8381fac5132d2b7f4a26c17a296358	2245268	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM79HNU_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c56f0fe
56bda9b020293b4b1d65e1eb253d154a	9bc54366f10d786626d2fdc52f2305ff	41965	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2PS.tsv	7cfd74d6803ea319683df756441bb883
d39c1941c8f6e8b0f6ead5d7f73cb38e	44acc7cb85dddf7280e1ffd22cac5599	2825639	fasp://aspera2.ihmpdcc.org/ibd/metatranscriptome/microbiome/analysis/MSM5LLIK_P_genefamilies.tsv	cad5930efe6763b64b3ccf1cd6bed2b6
e85a36182291e14f07e89efdce3c8c5d	8d61162bd84dd83aef17129ecc818d12	734550	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM7KORU_C18_neg.tsv	1419f08f554e0c93f3b62fe90c609dbf
d39c1941c8f6e8b0f6ead5d7f7182b41	bed2665414cd29f31aaadae1de39d268	699968	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM5MD6S_P_pathabundance.tsv	d39c1941c8f6e8b0f6ead5d7f717f941
cad5930efe6763b64b3ccf1cd6b7c417	69b114ff49dbfba41aab8c31dfadfb31	40147	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSMA33OR_ecs.tsv	1419f08f554e0c93f3b62fe90cd7a4ae
d39c1941c8f6e8b0f6ead5d7f713f2d0	8a56afcffa64e17b3fe8519a32491a50	130890	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYYR_P_taxonomic_profile.tsv	d39c1941c8f6e8b0f6ead5d7f713b82f
56bda9b020293b4b1d65e1eb251cb924	d3cd1898e999ee0e77dbabd2d5914730	41962	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD5B.tsv	1419f08f554e0c93f3b62fe90c82af26
5994274eae30475ead69bfe27a206273	30ef643a9ca870d64b7ccc6e0da8b703	130898	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HJ6_P_taxonomic_profile.tsv	cad5930efe6763b64b3ccf1cd6851cc0
d39c1941c8f6e8b0f6ead5d7f725fa34	9597c9b1d299a77c5b113c1611bd6934	99209882	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM5LLFM_P_genefamilies.tsv	d39c1941c8f6e8b0f6ead5d7f725dad0
cad5930efe6763b64b3ccf1cd68f480e	7361a964e476d1d9d8932ea7f5931027	95161	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM79HQR_kos.tsv	cad5930efe6763b64b3ccf1cd68f2068
56bda9b020293b4b1d65e1eb25393dbd	23d563bcf4abc3f262715b6e5ccc93ff	41974	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2QD.tsv	7cfd74d6803ea319683df75644047b45
56bda9b020293b4b1d65e1eb251deff6	0a61d9ec701b6470c50633fe2974eee8	41967	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD43.tsv	1419f08f554e0c93f3b62fe90c8711d0
cad5930efe6763b64b3ccf1cd6e9c5fa	05332fe7ebd91436e9d68b4582d8bd90	378796	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSMA265V_2pep_5p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6e97d23
cad5930efe6763b64b3ccf1cd680b889	9de8ba913e562845ee09489b492480e6	1053951	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM67UAQ_1pep_1p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c2e38c3
cad5930efe6763b64b3ccf1cd6883f59	12e7f8e87fbb008b2f9bb0602438b7df	95156	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM7KONK_kos.tsv	1419f08f554e0c93f3b62fe90c47459c
d39c1941c8f6e8b0f6ead5d7f7507149	e9a58f32e6995f951e49d8491d35cc21	170844	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/HSM5FZBR_P_taxonomy_open_reference.tsv	d39c1941c8f6e8b0f6ead5d7f707ed3f
cad5930efe6763b64b3ccf1cd681df67	13033be6a29af32e8d1d699498f26bd8	2246981	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM7KOPS_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c38a1e1
cad5930efe6763b64b3ccf1cd6eaacf1	4b7f4b9c4accfec6ecd2ab76677bdc79	338830	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSMA2644_2pep_1p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6ea7518
cad5930efe6763b64b3ccf1cd6d136c0	015ac41cc3d9c685bfa0fa33e21d4924	40161	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM79H58_ecs.tsv	7cfd74d6803ea319683df75644223f94
cad5930efe6763b64b3ccf1cd6dbe5a0	a9f5a75394ff15bffca878f30ead41be	95242	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM9VZMM_kos.tsv	7cfd74d6803ea319683df7564458e5f7
cad5930efe6763b64b3ccf1cd677b57b	b39cb1c40780ed1576cfa9859e937c4d	40175	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM67UAA_ecs.tsv	1419f08f554e0c93f3b62fe90c1ebd4e
cad5930efe6763b64b3ccf1cd6dabf66	8689f5c5a57c7c5cfe53a4b8d55bd574	340892	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM9VZJZ_2pep_1p_FDR_5ppm.tsv	7cfd74d6803ea319683df75644497a4c
d39c1941c8f6e8b0f6ead5d7f70e3d7c	6aea8fdf1f7c6250eb6c5490b2b1967a	706476	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM67VFX_P_pathabundance.tsv	1419f08f554e0c93f3b62fe90c83a27d
e85a36182291e14f07e89efdce3f1634	384fd437fb8aeca3128f6f1a506e786c	734640	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM9X23B_C18_neg.tsv	1419f08f554e0c93f3b62fe90c665754
5994274eae30475ead69bfe27a0b3c79	0daa3349738ed03ba4fb68f39a2f656b	130922	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5FZ3R_P_taxonomic_profile.tsv	5994274eae30475ead69bfe27a0b062a
d39c1941c8f6e8b0f6ead5d7f73ed412	a900bcf58fa28dce3903391505681b41	56616	fasp://aspera2.ihmpdcc.org/ibd/metatranscriptome/microbiome/analysis/MSM5LLH2_P_pathabundance.tsv	d39c1941c8f6e8b0f6ead5d7f726b460
e85a36182291e14f07e89efdce3b95c9	d447efb9fc230457a25651191ef005ee	1399040	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM9X22G_C8_pos.tsv	1419f08f554e0c93f3b62fe90c5ecc18
cad5930efe6763b64b3ccf1cd6a02684	2f9b3290ea80051156cd9e77be22752c	95177	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM7CZ2P_kos.tsv	cad5930efe6763b64b3ccf1cd6a007cf
cad5930efe6763b64b3ccf1cd6e26e30	cf429d77d210c208881fdea678e1caa8	40157	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM7J1CK_ecs.tsv	cad5930efe6763b64b3ccf1cd6e24c9e
cad5930efe6763b64b3ccf1cd68e09bf	2f337bf8d75e6d98df11a84b1666d75c	1056516	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM7KOP8_1pep_1p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c5cced0
cad5930efe6763b64b3ccf1cd68abf0f	1d0b102a6ae0c09406df6c638257bd58	95217	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM79HJG_kos.tsv	cad5930efe6763b64b3ccf1cd68aa225
d39c1941c8f6e8b0f6ead5d7f71cb865	8aca1c97b0036144d98a847eddc94197	131130	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM5LLHX_P_taxonomic_profile.tsv	d39c1941c8f6e8b0f6ead5d7f71c7fd8
cad5930efe6763b64b3ccf1cd6983764	db06ed2e976fcfa9ea9aab7aa50c7047	2245252	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM5MD7H_1pep_5p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6980935
e85a36182291e14f07e89efdce68e31c	01b18a979574f981122efaf3fc1088be	1402404	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSM7J4MY_C8_pos.tsv	1419f08f554e0c93f3b62fe90cc7f202
cad5930efe6763b64b3ccf1cd6c92b7d	6b2a99f1d7809cc0dccfe4d738087caa	378725	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM79HEW_2pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df7564413c849
5994274eae30475ead69bfe27a0e34e3	d4e9ab928cc04215191271cac653e727	700343	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM5FZ3Z_P_pathabundance.tsv	5994274eae30475ead69bfe27a0e09b3
56bda9b020293b4b1d65e1eb2518eb32	838eef964848d47c1dfd757441d8d097	41971	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/ESM7F5C5.tsv	1419f08f554e0c93f3b62fe90c73a155
cad5930efe6763b64b3ccf1cd6e3e646	318b85e2e6e26974637633a35de519f7	40165	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM6XBTH_ecs.tsv	cad5930efe6763b64b3ccf1cd6e3ad33
cad5930efe6763b64b3ccf1cd6a48b63	4f64be6573453826b9b3fc7a1430d42d	2244114	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM6XRVK_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c8bfb8f
56bda9b020293b4b1d65e1eb25023605	a6ca268d19dc7db2117b8962ef9c1ec9	41969	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5MCXR.tsv	1419f08f554e0c93f3b62fe90c113fda
cad5930efe6763b64b3ccf1cd6ee6408	6afa4ee3b43ac10ba0ced3d5233bddb3	40146	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM7J1BN_ecs.tsv	cad5930efe6763b64b3ccf1cd6ee3aae
e85a36182291e14f07e89efdce9436e9	55a52d8949774dec144a2a5eda2b0c2c	1301211	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/MSMA26EJ_HILIC_pos.tsv	7cfd74d6803ea319683df756443d4081
d39c1941c8f6e8b0f6ead5d7f71b2e74	ad9d1514321da293848f42df6c6daef8	700480	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSMA33NG_P_pathabundance.tsv	e85a36182291e14f07e89efdce70897e
cad5930efe6763b64b3ccf1cd6edce02	936fa298aee39b4d5735d7d81beba640	339166	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSMA263M_2pep_1p_FDR_5ppm.tsv	7cfd74d6803ea319683df75644964c4e
cad5930efe6763b64b3ccf1cd6aa637c	78dce08f315e503aa9a1bee2325369d3	1052735	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM67VFR_1pep_1p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90ca19c54
cad5930efe6763b64b3ccf1cd6ec0af9	f425b2a1f7ce7ca6977de8cf50ae473f	1053645	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSM7J15U_1pep_1p_FDR_5ppm.tsv	7cfd74d6803ea319683df75644922a2c
e85a36182291e14f07e89efdce38dfca	5460b79b3833d8269e6b267a03558aa9	733559	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM7KOO9_C18_neg.tsv	1419f08f554e0c93f3b62fe90c5aea7d
e85a36182291e14f07e89efdce3ac65b	b02d4e708e80835c589877dfdcbc812b	1400919	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM7KOPE_C8_pos.tsv	1419f08f554e0c93f3b62fe90c5d216b
cad5930efe6763b64b3ccf1cd69bb1ac	313f97172b2fdf5aa4f919af7cad2eb5	2244741	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM5MD86_1pep_5p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd69b8f94
cad5930efe6763b64b3ccf1cd695bb35	f7987ba8ff04e172440c9ac2d87a2f5d	2249887	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/ESM5MEDD_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c6e7f2b
cad5930efe6763b64b3ccf1cd6dd48a5	b6ceed0011fe4c2f4efe856d644f8634	40182	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM9VZM4_ecs.tsv	cad5930efe6763b64b3ccf1cd6dd0f1b
cad5930efe6763b64b3ccf1cd6c18506	c10c4fc20310eb28c0c63888db90957d	339694	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/MSM6J2HF_2pep_1p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90cfb0ba4
cad5930efe6763b64b3ccf1cd69ee1f8	d513375e42badad3b9e15189ac498b67	340470	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM6XRSN_2pep_1p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90c805c62
56bda9b020293b4b1d65e1eb2530d6c6	cb906c610c08a9e0cfaac1d1f88c0066	41963	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4LP.tsv	1419f08f554e0c93f3b62fe90cdf1d56
e85a36182291e14f07e89efdce894b12	5513c9ad47401da1bfa3175f81375359	1303201	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/MSM6J2K6_HILIC_pos.tsv	7cfd74d6803ea319683df7564415b982
d39c1941c8f6e8b0f6ead5d7f731bc14	bd7effb61f4579e2e04ba655185251cf	702552	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM6XBVY_P_pathcoverage.tsv	cad5930efe6763b64b3ccf1cd6e8ac96
e85a36182291e14f07e89efdce50b8a6	ff1d337aa101a25514f233bbacf641db	1303228	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSM5MD5D_HILIC_pos.tsv	1419f08f554e0c93f3b62fe90c82f5eb
d39c1941c8f6e8b0f6ead5d7f741f5cb	eccf25992fd6ac15070147d4ada1212f	148783	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5FZ3Z_P_normalize_by_copy_number.tsv	5994274eae30475ead69bfe27a0e09b3
e85a36182291e14f07e89efdce263df6	651d68288ae389c3153ec92caa65a1b0	1298230	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM7KOMT_HILIC_pos.tsv	1419f08f554e0c93f3b62fe90c264ee2
cad5930efe6763b64b3ccf1cd6ab6461	ae58fdf43c24ac4c8c0d685229bbf101	340653	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM6XRQE_2pep_1p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6ab3ff0
cad5930efe6763b64b3ccf1cd6922d48	fc0279b5caa014c6ce99b3a859193bd1	40197	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/ESM718SY_ecs.tsv	1419f08f554e0c93f3b62fe90c6d563f
e85a36182291e14f07e89efdce86395b	1dd01a9324b768a2f489ba32368db231	1305170	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/MSM6J2QP_HILIC_pos.tsv	7cfd74d6803ea319683df756440df9dc
216b55a2f235085126ee6210d61b5a84	89dcb831b44177acf92188ede29c5db0	685758	fasp://aspera2.ihmpdcc.org/ibd/transcriptome/host/analysis/CSM5FZ24.tsv	7cfd74d6803ea319683df75644d76617
e85a36182291e14f07e89efdcea959b8	28e242590fa3730e7c73677d0d291a9a	731050	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/PSM6XBSE_C18_neg.tsv	7cfd74d6803ea319683df75644781781
e85a36182291e14f07e89efdce8af10c	025a1a9eccba7eb1134f7ed175966f36	868489	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/MSM79HC8_HILIC_neg.tsv	7cfd74d6803ea319683df756441cddd9
cad5930efe6763b64b3ccf1cd6aeb98a	a6753fd89910fc30c4ee678ead786c58	2244034	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM6XRQ8_1pep_5p_FDR_5ppm.tsv	1419f08f554e0c93f3b62fe90cb72f1e
d39c1941c8f6e8b0f6ead5d7f7293171	1e14c5fcda89275739d62df4ae015953	102193740	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM6J2JH_P_genefamilies.tsv	e85a36182291e14f07e89efdce88d4f5
5994274eae30475ead69bfe27a1b970f	7c34aec2cac87b4de5655f690cb99874	99996383	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/CSM79HGH_P_genefamilies.tsv	cad5930efe6763b64b3ccf1cd67ef6b1
cad5930efe6763b64b3ccf1cd6a1fc5c	66eff6649d63f541b7c2b1364203b758	1053676	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/HSM7CYYZ_1pep_1p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6a1c30c
d39c1941c8f6e8b0f6ead5d7f726ed59	31cfe7b550acb87297c1a982c81a5045	101738505	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/MSM5LLH2_P_genefamilies.tsv	d39c1941c8f6e8b0f6ead5d7f726b460
e85a36182291e14f07e89efdce6f645d	b00450832ed0db3c1bccf4be701aacc1	1402783	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSMA33OR_C8_pos.tsv	1419f08f554e0c93f3b62fe90cd7a4ae
d39c1941c8f6e8b0f6ead5d7f704eafb	76dfc2d5e748a96c96df58db6cd26b5f	102541789	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/ESM5GEYY_P_genefamilies.tsv	d39c1941c8f6e8b0f6ead5d7f704d3e6
cad5930efe6763b64b3ccf1cd6712c9c	da456c765e8af3f7f83cc8743c85f377	339116	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/CSM5MCUC_2pep_1p_FDR_5ppm.tsv	cad5930efe6763b64b3ccf1cd6710c63
cad5930efe6763b64b3ccf1cd6b6c626	175a1f5ea29f06d007bf96f58c71d508	40159	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/HSM7J4Q7_ecs.tsv	1419f08f554e0c93f3b62fe90cd0ec13
cad5930efe6763b64b3ccf1cd6e6748b	42d12541f24d8d254e0c991c7a869cd8	377759	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSM7J12D_2pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df756448168fd
e85a36182291e14f07e89efdce4a59a4	cb6cf2cdb55af2cbf5a7eafa1f7bc9c8	1400392	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSM5MD79_C8_pos.tsv	1419f08f554e0c93f3b62fe90c755f2d
e85a36182291e14f07e89efdce5da9d3	22d11eac8eae0fb124d33e4f1b17c918	863146	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/HSM7CYY3_HILIC_neg.tsv	1419f08f554e0c93f3b62fe90c9e85b8
cad5930efe6763b64b3ccf1cd6ea6496	b572ff1c788c492799dd1bcbed0412c5	2250266	fasp://aspera2.ihmpdcc.org/ibd/proteome/microbiome/analysis/PSM7J16W_1pep_5p_FDR_5ppm.tsv	7cfd74d6803ea319683df756448bbb43
e85a36182291e14f07e89efdce221a18	e26424791826e4a6e2ee60dfd14aae0a	1298903	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/CSM5MCWE_HILIC_pos.tsv	1419f08f554e0c93f3b62fe90c1e0926
d39c1941c8f6e8b0f6ead5d7f748e269	793d2790219770b653077d333bb97eef	170921	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5MCW8_P_taxonomy_open_reference.tsv	d39c1941c8f6e8b0f6ead5d7f748b784
cad5930efe6763b64b3ccf1cd6e6ae74	d785979d876b6d979e45292ecfcb32df	40167	fasp://aspera2.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmmrc/PSM6XBT3_ecs.tsv	7cfd74d6803ea319683df756447c78c7
216b55a2f235085126ee6210d61e1c93	276beed9e3bafcfb98b08f02df2f45d1	684329	fasp://aspera2.ihmpdcc.org/ibd/transcriptome/host/analysis/CSM5FZ39.tsv	7cfd74d6803ea319683df75644de635d
e85a36182291e14f07e89efdcea733ae	7dc9dbeba1019ed7ce0c4e00f4e430e3	1402343	fasp://aspera2.ihmpdcc.org/ibd/metabolome/microbiome/analysis/PSM7J1CK_C8_pos.tsv	cad5930efe6763b64b3ccf1cd6e24c9e
